Student_ID,CGPA,Technical_Skills_Count,Soft_Skills_Count,Projects_Count,Certifications_Count,Internship_Experience,Workshops_Attended,Hackathons_Participated,Eligible
4657,9.18,0,5,0,2,0,4,2,0
4658,7.74,2,2,1,1,1,3,3,0
4659,5.95,2,4,2,0,1,4,0,0
4660,8.6,4,2,5,4,1,2,1,1
4661,7.56,4,4,5,4,1,0,1,1
4662,8.02,5,4,1,3,0,0,1,0
4663,7.3,6,1,2,3,0,3,1,1
4664,9.14,5,5,3,3,0,4,0,1
4665,9.15,3,2,1,0,1,2,1,0
4666,8.55,7,4,3,3,0,5,2,1
4667,5.53,5,4,2,2,1,2,1,0
4668,9.19,4,2,0,2,0,2,0,0
4669,8.36,3,1,3,4,0,5,0,1
4670,8.49,0,2,3,1,0,4,4,0
4671,6.81,1,1,2,0,1,1,1,0
4672,9.4,4,1,2,1,0,3,2,1
4673,8.63,6,3,1,3,0,1,4,0
4674,5.56,7,1,1,0,1,3,0,0
4675,7.04,4,3,2,3,1,0,3,1
4676,9.43,0,5,3,1,0,0,3,0
4677,5.24,6,0,4,4,0,4,0,0
4678,9.81,4,1,1,2,1,3,0,0
4679,8.4,5,2,2,2,0,1,1,1
4680,8.16,5,3,4,2,1,0,1,1
4681,6.35,5,0,4,0,0,4,1,0
4682,6.24,7,5,4,3,1,0,0,0
4683,9.71,0,0,4,2,1,5,2,0
4684,6.49,3,1,0,3,0,1,0,0
4685,8.88,7,2,1,2,0,3,1,0
4686,6.97,4,1,4,1,0,5,0,0
4687,5.7,4,4,4,4,0,2,2,0
4688,5.05,5,0,2,3,0,0,0,0
4689,7.72,3,4,5,0,1,3,1,1
4690,9.88,7,4,2,2,1,5,0,1
4691,6.85,4,3,5,1,1,0,2,0
4692,6.79,7,4,0,2,0,3,3,0
4693,6.72,2,0,4,4,0,1,2,0
4694,7.6,0,0,0,2,0,2,3,0
4695,7.2,1,2,5,4,1,0,4,0
4696,9.4,2,1,2,3,1,4,2,0
4697,7.53,6,2,5,4,1,4,2,1
4698,7.54,1,2,1,1,0,0,0,0
4699,5.69,2,1,3,1,1,3,0,0
4700,9.91,2,0,3,3,1,5,1,0
4701,6.25,6,3,5,0,1,3,0,0
4702,5.37,7,4,0,1,0,0,2,0
4703,8.32,6,3,2,3,0,3,0,1
4704,7.98,2,4,3,3,0,0,4,0
4705,7.08,0,1,4,1,0,1,0,0
4706,7.11,1,1,1,3,1,5,3,0
4707,8.93,3,2,2,3,1,2,0,1
4708,5.98,3,5,0,2,1,3,2,0
4709,9.1,5,5,2,3,0,2,4,1
4710,8.24,7,1,1,1,0,1,0,0
4711,7.09,7,4,5,1,1,4,4,1
4712,7.29,7,5,2,1,0,1,3,1
4713,6.28,4,3,5,2,1,1,2,0
4714,8.76,0,3,0,1,0,3,4,0
4715,7.56,7,3,4,3,0,5,4,1
4716,6.6,5,5,2,4,1,5,0,0
4717,7.98,5,3,0,2,0,4,4,0
4718,9.98,0,2,5,4,1,2,3,0
4719,7.18,0,5,5,0,0,4,2,0
4720,9.6,2,3,4,4,0,1,3,0
4721,6.73,0,4,3,3,0,4,0,0
4722,5.27,3,2,2,2,0,3,3,0
4723,6.02,0,2,4,1,1,3,2,0
4724,7.09,6,5,5,1,0,1,0,1
4725,6.1,2,2,3,4,1,0,2,0
4726,5.0,1,1,5,4,1,4,4,0
4727,9.58,5,2,2,4,1,2,4,1
4728,9.22,7,4,2,3,1,1,0,1
4729,8.71,0,5,1,1,0,0,2,0
4730,5.84,6,5,2,0,1,5,0,0
4731,5.6,6,3,2,3,0,4,2,0
4732,5.34,5,1,4,1,0,0,4,0
4733,8.62,1,3,0,1,0,1,0,0
4734,9.64,4,0,1,1,0,4,3,0
4735,7.15,2,1,2,1,1,0,4,0
4736,5.6,5,4,4,2,1,0,3,0
4737,7.56,0,1,5,1,1,3,1,0
4738,6.74,4,2,5,4,1,1,0,0
4739,6.87,4,1,4,1,0,2,2,0
4740,8.11,1,2,0,0,0,1,4,0
4741,8.59,5,3,3,2,0,1,4,1
4742,5.55,5,1,2,0,1,3,4,0
4743,5.18,3,1,3,0,0,2,0,0
4744,9.97,3,4,0,0,0,3,3,0
4745,6.16,3,0,4,3,1,5,2,0
4746,5.27,5,1,3,1,0,1,2,0
4747,5.95,5,3,0,1,0,0,2,0
4748,5.19,3,2,3,0,1,0,1,0
4749,6.96,2,3,5,1,0,1,2,0
4750,9.01,6,5,4,3,1,4,0,1
4751,6.71,6,5,2,1,1,1,1,0
4752,7.22,6,4,5,1,1,1,3,1
4753,8.38,7,5,5,0,0,5,4,1
4754,7.54,0,1,1,2,1,4,3,0
4755,9.31,0,0,5,2,1,4,1,0
4756,9.33,2,0,4,1,1,3,1,0
4757,5.05,1,1,3,0,0,5,4,0
4758,8.89,6,0,2,2,1,0,3,1
4759,7.3,6,3,1,2,0,4,1,0
4760,9.94,0,2,5,4,1,5,3,0
4761,7.42,5,1,0,2,1,5,0,0
4762,9.93,4,5,2,3,1,1,3,1
4763,8.77,5,2,4,4,0,2,0,1
4764,6.24,7,0,3,0,0,2,1,0
4765,7.69,0,4,5,4,0,3,3,0
4766,9.96,7,2,1,2,1,2,3,0
4767,9.29,7,4,5,4,1,0,1,1
4768,5.49,2,3,2,0,0,1,0,0
4769,8.53,1,4,1,1,1,5,0,0
4770,6.73,0,2,1,3,1,2,2,0
4771,5.03,2,2,2,1,0,0,3,0
4772,7.02,4,1,5,0,1,2,1,1
4773,6.17,3,5,3,1,1,1,1,0
4774,9.09,4,4,5,3,1,3,1,1
4775,6.69,4,3,0,0,0,0,3,0
4776,9.14,6,1,2,1,1,4,4,1
4777,5.0,1,1,0,3,1,4,1,0
4778,6.54,0,3,1,4,0,2,1,0
4779,6.21,7,1,1,1,0,4,4,0
4780,6.17,3,3,3,4,0,0,1,0
4781,5.34,2,0,2,2,0,4,3,0
4782,5.94,3,1,5,4,0,0,4,0
4783,7.78,0,2,2,4,0,5,2,0
4784,6.46,1,0,4,2,1,5,4,0
4785,7.09,0,1,3,0,1,4,0,0
4786,6.88,2,3,2,2,0,5,2,0
4787,9.38,3,0,1,4,0,3,1,0
4788,9.53,4,5,3,0,1,2,1,1
4789,7.46,0,0,4,1,1,0,3,0
4790,6.65,7,2,4,3,1,3,1,0
4791,5.53,5,1,5,0,0,2,0,0
4792,9.77,1,1,1,4,1,3,2,0
4793,5.3,1,3,5,1,1,4,3,0
4794,6.49,3,0,2,0,1,0,0,0
4795,6.49,4,2,1,3,1,1,2,0
4796,6.6,2,3,4,4,1,3,3,0
4797,5.82,4,5,3,2,0,1,4,0
4798,8.92,7,3,2,3,0,0,1,1
4799,5.61,3,2,1,3,0,4,1,0
4800,8.17,4,1,5,3,0,5,0,1
4801,5.62,3,2,2,3,1,4,1,0
4802,5.35,4,1,3,1,0,5,3,0
4803,9.55,0,4,4,0,1,1,2,0
4804,5.95,1,0,1,3,0,2,2,0
4805,9.11,3,2,4,3,1,1,2,1
4806,7.72,3,5,5,4,1,1,2,1
4807,5.39,1,5,5,2,1,1,2,0
4808,9.78,5,3,1,4,0,1,1,0
4809,6.23,5,1,2,0,0,0,2,0
4810,9.3,2,0,0,1,1,0,0,0
4811,5.84,3,5,1,2,0,1,1,0
4812,9.27,0,0,1,4,1,1,2,0
4813,5.07,4,2,4,4,0,4,3,0
4814,7.56,0,3,0,1,0,3,4,0
4815,8.85,3,5,5,1,1,0,2,1
4816,9.67,2,2,0,2,0,5,2,0
4817,9.55,7,3,0,3,1,2,1,0
4818,9.1,7,4,0,1,0,5,1,0
4819,9.44,7,2,3,4,0,2,4,1
4820,6.0,3,1,2,4,1,2,0,0
4821,6.42,7,2,1,3,0,3,0,0
4822,6.44,2,2,2,3,1,5,0,0
4823,6.89,1,5,5,1,1,5,2,0
4824,6.97,4,4,2,3,1,5,1,0
4825,7.72,7,5,2,4,0,4,2,1
4826,5.8,7,4,2,1,1,3,1,0
4827,8.46,7,5,3,2,1,1,4,1
4828,5.84,0,2,4,0,1,4,0,0
4829,6.55,2,3,3,1,1,4,0,0
4830,7.52,0,4,1,2,1,1,1,0
4831,8.98,6,4,0,4,1,2,3,0
4832,8.7,1,3,4,1,1,2,1,0
4833,8.23,3,0,1,1,0,0,1,0
4834,5.78,2,4,5,1,1,2,3,0
4835,7.74,4,4,0,3,0,3,1,0
4836,5.44,6,3,3,3,0,4,0,0
4837,6.89,2,3,2,4,1,5,2,0
4838,7.07,5,2,1,2,0,0,1,0
4839,5.2,3,2,5,1,1,0,3,0
4840,6.37,3,0,2,0,1,2,0,0
4841,9.78,4,0,2,0,1,0,0,1
4842,9.77,4,0,2,0,0,0,0,1
4843,6.76,1,1,4,3,0,1,4,0
4844,5.22,6,3,0,4,1,5,2,0
4845,5.9,6,4,2,1,1,2,3,0
4846,6.96,0,3,5,4,0,2,4,0
4847,9.74,7,3,1,3,0,4,3,0
4848,5.71,2,0,4,1,0,3,2,0
4849,8.82,1,3,0,1,1,0,1,0
4850,5.54,0,1,1,4,0,0,3,0
4851,9.91,6,5,4,0,1,5,4,1
4852,6.91,7,4,4,0,0,5,3,0
4853,8.88,7,5,5,2,1,3,2,1
4854,6.71,1,0,5,2,0,5,3,0
4855,8.14,5,2,0,4,0,3,1,0
4856,5.96,4,5,5,1,1,0,2,0
4857,5.73,4,4,2,3,1,3,0,0
4858,9.69,3,5,1,3,0,5,4,0
4859,9.59,7,2,3,2,0,1,1,1
4860,9.44,2,2,2,2,0,3,4,0
4861,8.13,2,3,3,3,0,2,1,0
4862,9.04,2,4,1,0,0,0,0,0
4863,5.35,1,1,5,4,1,0,0,0
4864,6.67,1,3,3,2,0,3,0,0
4865,6.57,2,2,3,2,0,5,1,0
4866,8.18,3,5,0,3,0,4,4,0
4867,6.78,0,4,0,0,0,5,3,0
4868,5.74,5,3,5,3,0,1,4,0
4869,7.98,1,4,0,2,1,2,3,0
4870,9.07,2,5,3,3,0,3,1,0
4871,6.91,4,0,5,4,1,5,1,0
4872,5.66,1,1,3,2,1,4,2,0
4873,5.98,0,1,4,2,1,3,3,0
4874,6.19,1,1,4,2,1,5,4,0
4875,6.5,0,2,0,2,1,0,3,0
4876,8.21,0,2,4,2,1,2,0,0
4877,8.0,1,1,2,1,0,3,1,0
4878,8.48,0,4,4,1,1,0,0,0
4879,6.81,7,0,4,3,0,1,0,0
4880,9.12,1,2,2,1,0,0,0,0
4881,6.02,1,5,2,2,0,5,3,0
4882,7.35,3,3,1,2,0,3,1,0
4883,9.0,4,3,3,2,0,3,4,1
4884,5.9,7,2,3,1,0,1,4,0
4885,5.55,5,1,5,1,1,3,1,0
4886,9.42,7,4,0,0,0,4,0,0
4887,6.71,0,0,5,2,1,1,3,0
4888,8.42,7,3,1,0,1,5,4,0
4889,5.13,1,2,5,0,1,2,1,0
4890,8.45,0,4,1,0,0,0,3,0
4891,6.58,1,1,1,2,0,2,1,0
4892,5.28,5,0,1,1,0,5,1,0
4893,8.05,6,0,4,2,1,1,4,1
4894,6.2,1,3,1,1,0,4,3,0
4895,6.93,1,3,5,2,0,1,4,0
4896,5.4,4,5,0,4,0,4,2,0
4897,5.74,0,2,3,4,1,3,1,0
4898,6.49,4,0,1,2,0,1,2,0
4899,5.45,7,1,5,2,0,2,1,0
4900,9.55,7,1,3,2,0,0,0,1
4901,5.03,4,2,2,4,0,1,0,0
4902,7.42,7,0,0,2,0,0,2,0
4903,5.62,6,3,2,3,0,1,2,0
4904,6.54,7,5,5,3,1,1,0,0
4905,9.63,6,1,1,3,0,1,4,0
4906,5.81,4,4,4,2,0,5,2,0
4907,9.83,4,2,5,0,1,3,4,1
4908,6.03,3,1,4,0,0,2,0,0
4909,8.71,0,4,5,1,1,3,0,0
4910,7.73,0,4,0,3,0,2,0,0
4911,9.42,1,1,1,4,1,5,3,0
4912,7.77,0,2,1,3,0,0,2,0
4913,7.67,5,4,1,3,1,3,0,0
4914,5.98,4,4,1,1,1,0,0,0
4915,5.83,2,0,5,3,0,1,3,0
4916,9.58,6,5,0,0,0,3,0,0
4917,6.64,0,5,0,4,0,3,0,0
4918,6.86,6,5,0,0,1,1,4,0
4919,8.8,6,0,5,3,1,4,1,1
4920,6.69,2,5,4,2,1,0,1,0
4921,9.76,7,0,1,4,0,2,0,0
4922,8.69,6,4,5,4,0,2,1,1
4923,7.99,5,4,2,1,0,2,2,1
4924,9.4,3,2,3,1,0,3,1,1
4925,5.25,1,3,0,4,0,2,2,0
4926,6.29,1,0,0,4,1,2,4,0
4927,7.33,1,5,5,0,1,1,3,0
4928,6.13,3,3,4,3,0,0,4,0
4929,8.72,4,0,4,4,0,3,1,1
4930,9.6,6,5,3,2,0,1,3,1
4931,7.12,2,0,4,3,1,1,4,0
4932,6.71,0,5,5,4,1,5,2,0
4933,9.81,4,2,0,1,1,3,1,0
4934,7.22,1,2,1,1,0,1,2,0
4935,7.45,7,1,1,1,1,4,1,0
4936,6.76,1,0,4,2,0,5,4,0
4937,9.55,6,0,3,0,1,3,0,1
4938,7.84,4,0,1,3,1,0,4,0
4939,8.81,2,2,0,0,0,5,1,0
4940,9.06,4,5,1,0,1,5,2,0
4941,6.71,3,0,3,0,1,3,1,0
4942,7.17,1,1,4,1,0,1,2,0
4943,9.24,2,4,2,3,1,5,3,0
4944,6.82,7,1,5,1,1,5,4,0
4945,8.97,6,5,1,0,1,1,1,0
4946,9.7,0,4,0,4,1,0,0,0
4947,8.12,6,2,3,2,0,0,1,1
4948,8.71,7,5,1,2,0,5,0,0
4949,9.03,7,3,2,0,1,4,0,1
4950,9.23,1,5,4,1,0,3,1,0
4951,6.98,6,2,1,3,1,2,1,0
4952,5.26,4,3,3,1,1,1,1,0
4953,7.01,2,4,1,3,1,2,1,0
4954,8.37,1,3,4,4,1,1,1,0
4955,7.25,0,4,3,3,0,0,4,0
4956,8.74,0,5,5,3,1,2,0,0
4957,6.78,5,3,2,4,0,1,4,0
4958,8.17,4,4,0,2,0,3,0,0
4959,5.93,3,5,5,3,1,3,3,0
4960,8.75,7,3,4,4,0,3,4,1
4961,7.73,4,4,1,3,1,1,4,0
4962,6.02,2,1,2,1,1,5,2,0
4963,6.46,4,0,3,4,0,3,0,0
4964,8.74,2,1,5,0,0,4,1,0
4965,7.41,5,2,3,3,1,4,2,1
4966,6.08,7,3,3,3,1,0,0,0
4967,9.84,7,5,1,1,0,2,3,0
4968,8.58,5,4,5,1,1,5,4,1
4969,9.79,5,1,4,0,1,1,1,1
4970,7.14,3,1,5,4,1,5,4,1
4971,7.38,5,5,2,0,0,3,1,1
4972,9.49,4,4,3,0,1,3,0,1
4973,7.63,0,3,0,2,1,0,2,0
4974,8.54,2,5,4,0,1,1,2,0
4975,6.26,6,2,2,3,1,1,3,0
4976,7.23,2,2,2,0,0,3,1,0
4977,5.62,0,5,3,1,0,1,4,0
4978,6.03,7,2,0,1,0,3,4,0
4979,5.0,6,4,3,3,0,4,3,0
4980,5.2,4,1,4,2,1,3,1,0
4981,9.89,3,5,1,0,1,0,3,0
4982,6.21,1,2,4,4,0,0,3,0
4983,8.32,4,1,0,1,1,3,4,0
4984,9.2,5,5,1,3,1,1,2,0
4985,7.75,6,2,5,4,0,2,2,1
4986,5.77,7,2,5,0,0,5,0,0
4987,8.64,4,5,2,0,0,4,0,1
4988,8.0,2,3,3,0,1,2,2,0
4989,8.66,2,4,5,4,0,4,1,0
4990,8.85,3,3,4,0,1,4,4,1
4991,9.88,5,1,3,2,0,1,3,1
4992,7.87,6,1,4,4,1,4,0,1
4993,6.71,3,5,3,1,1,0,4,0
4994,8.24,3,4,5,2,1,0,3,1
4995,5.34,0,2,1,3,1,4,3,0
4996,9.49,6,4,3,0,1,3,3,1
4997,5.6,1,2,0,3,1,2,0,0
4998,6.64,1,0,0,1,1,1,2,0
4999,9.08,6,0,5,3,1,4,0,1
5000,7.99,5,4,3,1,0,4,1,1
5001,6.97,3,0,5,3,0,4,1,0
5002,7.37,7,0,2,1,0,0,3,1
5003,9.27,2,1,0,4,0,0,2,0
5004,6.7,1,2,4,4,1,2,4,0
5005,9.35,7,5,5,3,1,1,2,1
5006,5.44,6,0,3,2,0,4,3,0
5007,8.88,7,3,3,2,0,0,1,1
5008,9.24,6,1,0,4,1,0,2,0
5009,5.91,4,2,2,0,0,3,1,0
5010,7.15,0,1,4,0,0,4,3,0
5011,5.83,2,3,0,2,0,4,2,0
5012,8.53,0,5,0,3,1,1,3,0
5013,7.68,4,2,5,2,0,5,2,1
5014,8.18,1,4,1,4,1,5,0,0
5015,5.98,0,4,5,3,1,5,1,0
5016,6.06,5,1,0,4,1,3,3,0
5017,5.21,0,5,4,2,0,4,4,0
5018,6.61,0,4,1,2,0,0,1,0
5019,7.8,7,2,2,4,0,2,1,1
5020,9.29,6,3,2,3,0,1,3,1
5021,8.33,4,3,0,3,0,4,1,0
5022,7.18,6,4,4,1,1,4,3,1
5023,9.77,2,0,2,4,0,0,0,0
5024,8.6,7,0,4,2,1,2,1,1
5025,9.65,6,5,5,4,0,0,4,1
5026,7.64,2,0,5,4,1,0,3,0
5027,6.29,4,4,4,0,1,5,0,0
5028,5.26,7,4,1,1,0,2,0,0
5029,8.63,6,4,0,3,1,0,2,0
5030,5.61,0,2,4,0,0,0,3,0
5031,6.51,7,0,4,1,0,0,3,0
5032,7.66,0,1,5,0,0,2,3,0
5033,7.82,3,5,4,1,0,0,2,1
5034,8.0,7,2,0,1,0,2,0,0
5035,5.83,5,5,1,4,1,4,4,0
5036,6.9,1,5,5,1,1,5,2,0
5037,8.09,1,2,4,2,0,5,3,0
5038,9.85,2,4,3,2,1,4,3,0
5039,8.64,4,4,5,2,0,0,3,1
5040,9.61,7,2,1,2,0,3,4,0
5041,8.81,0,4,0,0,1,4,3,0
5042,7.96,6,0,2,3,0,2,2,1
5043,5.96,5,2,4,3,1,5,3,0
5044,8.33,1,5,3,1,0,4,0,0
5045,8.12,4,2,2,3,0,5,0,1
5046,8.01,4,2,5,0,1,4,0,1
5047,7.45,7,4,2,2,0,0,3,1
5048,7.64,0,2,4,2,1,2,2,0
5049,6.67,7,1,4,2,1,3,0,0
5050,7.6,7,1,2,3,0,2,0,1
5051,5.99,5,0,3,3,1,4,1,0
5052,9.03,4,2,1,4,1,4,4,0
5053,5.93,1,2,4,4,1,0,3,0
5054,5.42,3,5,4,3,1,3,3,0
5055,7.18,1,4,0,2,0,5,3,0
5056,8.29,5,5,4,3,1,1,0,1
5057,7.19,3,3,0,0,0,5,2,0
5058,6.38,6,5,2,4,0,3,0,0
5059,7.79,6,3,3,2,1,2,2,1
5060,6.74,4,2,0,4,1,0,3,0
5061,9.66,1,0,0,1,0,5,1,0
5062,9.61,0,1,1,1,1,1,2,0
5063,7.51,5,2,2,1,0,1,4,1
5064,6.64,4,2,0,3,0,5,1,0
5065,8.69,0,0,0,4,0,2,2,0
5066,5.18,3,0,2,0,0,0,0,0
5067,7.37,6,3,4,4,0,1,4,1
5068,6.68,2,2,3,2,0,0,1,0
5069,9.6,2,2,5,3,1,2,2,0
5070,5.06,3,4,5,4,0,2,3,0
5071,7.76,2,1,2,3,1,0,4,0
5072,8.7,7,4,5,3,0,5,1,1
5073,7.43,5,4,1,0,0,5,2,0
5074,5.43,7,1,5,2,1,2,2,0
5075,9.86,4,2,1,0,0,5,1,0
5076,7.59,4,3,3,0,1,5,4,1
5077,8.07,5,1,1,3,0,2,0,0
5078,6.18,1,0,2,3,0,1,1,0
5079,7.42,4,2,4,0,1,0,0,1
5080,7.15,6,1,5,1,0,2,2,1
5081,5.37,2,1,1,1,0,3,2,0
5082,5.53,6,5,2,0,1,3,4,0
5083,9.19,5,1,1,3,1,2,0,0
5084,6.2,0,3,0,3,1,4,1,0
5085,5.97,7,4,0,2,1,3,2,0
5086,7.52,1,4,4,3,1,1,3,0
5087,8.84,0,5,5,4,0,1,1,0
5088,5.31,6,1,0,4,1,1,4,0
5089,7.88,2,1,0,3,0,2,3,0
5090,5.6,6,4,1,0,1,5,2,0
5091,5.18,0,3,1,4,0,2,2,0
5092,5.26,2,2,3,3,1,5,1,0
5093,9.17,4,4,4,3,1,3,4,1
5094,5.59,1,1,0,4,0,1,2,0
5095,5.23,3,3,3,3,0,1,2,0
5096,7.19,2,3,1,0,1,4,3,0
5097,9.22,5,5,5,1,1,2,2,1
5098,6.31,5,1,3,4,1,3,2,0
5099,7.11,4,0,0,4,1,3,4,0
5100,5.2,5,3,3,3,1,2,4,0
5101,7.25,0,4,2,0,1,5,0,0
5102,7.89,4,0,4,4,0,1,3,1
5103,7.85,5,5,0,3,1,0,3,0
5104,6.66,0,2,2,3,0,5,4,0
5105,6.58,0,4,5,3,1,5,4,0
5106,5.53,0,5,3,2,0,3,2,0
5107,6.83,5,5,5,2,1,5,3,0
5108,5.5,7,5,0,0,0,2,1,0
5109,8.83,0,1,3,1,1,1,1,0
5110,9.83,6,0,4,2,0,1,3,1
5111,9.85,1,5,5,0,0,5,0,0
5112,9.33,5,5,5,3,0,1,3,1
5113,8.0,0,5,4,3,0,4,3,0
5114,8.5,1,4,1,1,0,5,1,0
5115,6.43,6,5,2,4,0,1,1,0
5116,8.15,3,3,4,2,1,4,0,1
5117,7.28,1,1,2,2,0,5,0,0
5118,7.41,5,0,3,3,0,2,3,1
5119,8.79,5,3,2,0,1,1,1,1
5120,6.41,0,5,5,1,0,2,4,0
5121,6.59,6,1,0,1,0,3,2,0
5122,9.62,7,1,1,4,1,5,0,0
5123,5.28,6,0,2,4,0,1,4,0
5124,7.43,6,0,2,0,1,4,0,1
5125,9.56,5,0,4,0,0,3,4,1
5126,8.05,3,4,0,1,1,2,4,0
5127,7.73,6,1,4,3,1,0,3,1
5128,6.25,7,5,2,0,1,2,4,0
5129,6.72,4,2,3,0,0,3,4,0
5130,9.26,1,3,4,4,0,3,1,0
5131,7.8,4,0,4,4,1,5,4,1
5132,7.57,3,1,0,4,0,3,1,0
5133,5.5,1,5,5,3,1,1,0,0
5134,5.08,0,3,4,1,1,2,1,0
5135,9.82,1,2,4,3,0,5,1,0
5136,6.88,0,3,1,4,0,2,0,0
5137,8.02,2,2,2,2,1,4,1,0
5138,5.4,1,5,0,2,1,2,1,0
5139,8.42,7,0,4,1,1,4,4,1
5140,9.66,1,4,5,4,0,0,1,0
5141,7.88,7,2,5,4,0,1,4,1
5142,5.63,4,0,2,3,1,5,3,0
5143,7.91,4,3,0,1,1,5,3,0
5144,8.83,3,5,5,3,1,2,1,1
5145,7.03,0,3,4,4,0,0,0,0
5146,9.4,5,3,3,0,0,2,0,1
5147,8.24,4,5,5,2,0,4,2,1
5148,9.5,7,5,1,4,0,5,2,0
5149,8.12,7,4,0,0,1,0,0,0
5150,5.66,6,1,3,2,0,2,4,0
5151,6.55,3,2,0,0,1,0,1,0
5152,6.01,0,5,0,1,0,0,2,0
5153,9.54,7,1,1,0,1,5,1,0
5154,8.8,0,3,3,0,1,1,1,0
5155,8.38,0,4,4,1,1,1,4,0
5156,6.5,2,0,2,0,0,0,3,0
5157,5.92,0,4,3,2,1,5,0,0
5158,8.78,7,5,5,0,0,2,2,1
5159,7.37,7,1,0,0,1,0,2,0
5160,6.13,3,3,5,1,0,2,3,0
5161,8.08,0,2,3,2,0,4,3,0
5162,5.2,7,4,2,1,0,3,2,0
5163,6.63,5,1,5,0,1,2,0,0
5164,7.34,5,1,3,1,1,1,2,1
5165,5.74,7,0,2,1,0,2,0,0
5166,9.92,0,2,1,0,1,3,1,0
5167,6.05,3,1,0,0,0,0,4,0
5168,5.65,1,2,4,4,1,4,2,0
5169,6.02,0,3,3,0,1,4,1,0
5170,8.85,3,5,1,0,1,3,1,0
5171,7.13,4,4,5,4,0,4,2,1
5172,7.83,3,1,3,2,1,2,0,1
5173,5.11,2,3,1,4,0,0,2,0
5174,5.17,4,0,2,1,1,2,4,0
5175,7.23,5,2,1,4,0,3,1,0
5176,9.08,5,5,5,4,0,5,0,1
5177,9.43,1,3,5,2,0,1,2,0
5178,5.43,1,2,2,3,0,4,0,0
5179,7.69,3,5,1,2,0,5,0,0
5180,9.57,3,2,3,4,0,3,2,1
5181,6.94,0,1,4,1,0,0,0,0
5182,9.15,6,2,0,1,1,1,1,0
5183,5.67,6,3,5,3,0,0,0,0
5184,9.68,0,0,4,0,1,2,1,0
5185,8.76,5,1,1,4,0,1,4,0
5186,9.71,2,4,2,0,0,4,1,0
5187,8.38,6,0,5,1,0,1,2,1
5188,6.82,0,3,5,0,1,2,0,0
5189,9.69,5,1,3,2,1,4,2,1
5190,6.38,3,5,0,2,0,5,3,0
5191,6.66,7,5,0,3,1,2,4,0
5192,8.5,6,2,3,0,0,2,2,1
5193,8.83,3,0,1,3,0,4,3,0
5194,9.65,0,1,0,2,0,4,1,0
5195,6.02,6,4,3,2,1,2,1,0
5196,8.99,2,4,1,3,0,2,0,0
5197,8.69,5,4,3,2,0,4,1,1
5198,5.32,3,5,0,0,0,2,1,0
5199,6.94,5,1,4,4,1,0,0,0
5200,6.41,2,0,0,4,1,0,3,0
5201,6.52,3,2,0,2,0,0,2,0
5202,9.91,5,0,4,4,1,0,4,1
5203,8.21,7,2,1,4,1,2,4,0
5204,8.59,2,0,5,4,1,2,0,0
5205,9.88,2,0,5,2,1,1,3,0
5206,6.89,2,1,3,4,1,1,1,0
5207,9.01,0,4,1,3,1,1,3,0
5208,7.17,1,4,1,3,1,5,0,0
5209,9.35,5,4,3,4,0,5,2,1
5210,5.9,2,4,1,1,0,5,1,0
5211,9.74,5,0,5,1,0,1,4,1
5212,6.09,2,4,2,3,0,2,2,0
5213,6.63,5,0,5,3,0,1,1,0
5214,8.78,3,2,0,4,1,2,1,0
5215,6.97,5,3,2,2,0,0,2,0
5216,8.04,6,3,3,3,0,2,4,1
5217,7.22,1,2,5,4,0,5,3,0
5218,8.71,3,0,4,3,1,1,3,1
5219,6.14,7,4,4,3,1,2,3,0
5220,5.29,3,1,3,4,0,2,3,0
5221,6.5,2,0,5,4,0,4,2,0
5222,7.37,4,0,5,0,1,1,3,1
5223,5.84,6,2,3,2,0,5,3,0
5224,6.77,7,2,1,0,0,3,1,0
5225,7.0,1,1,0,0,1,3,3,0
5226,5.29,3,4,2,0,0,2,0,0
5227,7.92,4,3,3,0,0,4,3,1
5228,9.42,4,5,4,0,0,5,1,1
5229,5.76,3,4,0,3,0,5,2,0
5230,7.99,2,4,0,0,0,2,0,0
5231,8.32,0,5,1,4,0,1,1,0
5232,7.1,3,5,4,2,1,0,2,1
5233,8.51,2,0,0,1,1,2,0,0
5234,7.05,1,1,4,1,0,3,1,0
5235,7.52,2,0,2,3,0,2,0,0
5236,5.04,4,2,4,0,1,1,3,0
5237,8.46,6,5,0,4,0,1,0,0
5238,8.31,6,3,5,1,0,3,3,1
5239,5.19,1,1,4,0,0,5,3,0
5240,6.84,7,1,4,1,0,3,0,0
5241,9.9,6,4,5,1,1,4,3,1
5242,7.1,1,0,4,0,1,4,3,0
5243,7.51,0,4,0,2,1,0,4,0
5244,9.55,7,4,2,2,0,5,3,1
5245,8.59,0,1,4,3,0,5,0,0
5246,7.91,3,3,2,4,0,3,2,1
5247,8.99,6,2,0,0,0,5,2,0
5248,9.32,2,4,3,1,1,4,0,0
5249,7.28,3,5,4,2,0,5,2,1
5250,7.38,0,3,2,4,1,3,3,0
5251,6.93,4,5,4,4,0,2,2,0
5252,9.83,0,4,1,0,1,4,4,0
5253,8.49,2,3,1,0,1,3,0,0
5254,5.42,7,0,0,0,1,3,1,0
5255,9.31,7,5,5,2,0,2,3,1
5256,7.4,4,2,2,3,0,3,2,1
5257,5.34,6,1,2,3,0,4,1,0
5258,7.75,3,0,5,3,0,5,4,1
5259,7.09,3,4,5,4,1,4,2,1
5260,9.39,0,4,4,4,0,0,4,0
5261,6.02,0,2,1,2,0,0,3,0
